project	bug	formula	exam_best_case_b	exam_best_case_f	exam_average_case_b	exam_average_case_f	exam_worst_case_b	exam_worst_case_f
Closure	56	barinel	0.000548454254438002	0.0020304147847346	0.000548454254438002	0.0020304147847346	0.000548454254438002	0.0020304147847346
Closure	56	dstar2	0.000503682478565512	0.00186466663904198	0.000503682478565512	0.00186466663904198	0.000503682478565512	0.00186466663904198
Closure	56	ochiai	0.000503682478565512	0.00186466663904198	0.000503682478565512	0.00186466663904198	0.000503682478565512	0.00186466663904198
Closure	56	opt2	1.11929439681225e-05	4.1437036423155e-05	1.11929439681225e-05	4.1437036423155e-05	1.11929439681225e-05	4.1437036423155e-05
Closure	56	tarantula	0.000548454254438002	0.0020304147847346	0.000548454254438002	0.0020304147847346	0.000548454254438002	0.0020304147847346
Closure	57	barinel	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163
Closure	57	dstar2	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163
Closure	57	ochiai	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163
Closure	57	opt2	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163
Closure	57	tarantula	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163	5.60318260772119e-05	0.000200924251557163
Closure	58	barinel	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765
Closure	58	dstar2	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765
Closure	58	ochiai	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765
Closure	58	opt2	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765
Closure	58	tarantula	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765	6.17159271976481e-05	0.000184279300408765
Closure	59	barinel	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105
Closure	59	dstar2	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105
Closure	59	ochiai	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105
Closure	59	opt2	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105
Closure	59	tarantula	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105	0.105604330619115	0.176596999030105
Closure	60	barinel	0.000223183628622442	0.000344006350886478	0.000223183628622442	0.000344006350886478	0.241433182255185	0.372135485578195
Closure	60	dstar2	0.000160234400036625	0.000246978918585164	0.000160234400036625	0.000246978918585164	0.241433182255185	0.372135485578195
Closure	60	ochiai	0.000160234400036625	0.000246978918585164	0.000160234400036625	0.000246978918585164	0.241433182255185	0.372135485578195
Closure	60	opt2	1.14453142883304e-05	1.76413513275117e-05	1.14453142883304e-05	1.76413513275117e-05	0.320388682873232	0.493834347711035
Closure	60	tarantula	0.000223183628622442	0.000344006350886478	0.000223183628622442	0.000344006350886478	0.241433182255185	0.372135485578195
Closure	61	barinel	0.0010779569275934	0.00305850198477256	0.0010894245544827	0.00309103923992972	0.0010894245544827	0.00309103923992972
Closure	61	dstar2	0.000986215912479072	0.00279820394351532	0.000997683539368363	0.00283074119867248	0.000997683539368363	0.00283074119867248
Closure	61	ochiai	0.000986215912479072	0.00279820394351532	0.000997683539368363	0.00283074119867248	0.000997683539368363	0.00283074119867248
Closure	61	opt2	0.000963280658700489	0.00273312943320102	0.00097474828558978	0.00276566668835817	0.00097474828558978	0.00276566668835817
Closure	61	tarantula	0.0010779569275934	0.00305850198477256	0.0010894245544827	0.00309103923992972	0.0010894245544827	0.00309103923992972
Closure	62	barinel	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779
Closure	62	dstar2	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779
Closure	62	ochiai	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779
Closure	62	opt2	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779
Closure	62	tarantula	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779	3.43997248022016e-05	0.00779220779220779
Closure	63	barinel	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779
Closure	63	dstar2	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779
Closure	63	ochiai	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779
Closure	63	opt2	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779
Closure	63	tarantula	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779	3.44005137143381e-05	0.00779220779220779
Closure	64	barinel	0.0176833281374485	0.0317356707696133	0.126314847529645	0.226692983546769	0.440749592989019	0.790998383687679
Closure	64	dstar2	0.0176833281374485	0.0317356707696133	0.126314847529645	0.226692983546769	0.440749592989019	0.790998383687679
Closure	64	ochiai	0.0176833281374485	0.0317356707696133	0.126314847529645	0.226692983546769	0.440749592989019	0.790998383687679
Closure	64	opt2	0.0176833281374485	0.0317356707696133	0.186621751128662	0.33492374321356	0.440749592989019	0.790998383687679
Closure	64	tarantula	0.0176833281374485	0.0317356707696133	0.126314847529645	0.226692983546769	0.440749592989019	0.790998383687679
Closure	65	barinel	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05
Closure	65	dstar2	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05
Closure	65	ochiai	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05
Closure	65	opt2	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05
Closure	65	tarantula	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05	1.15522798424269e-05	3.94757618822043e-05
Closure	66	barinel	0.00379300375831165	0.00982683204505962	0.00379300375831165	0.00982683204505962	0.00379300375831165	0.00982683204505962
Closure	66	dstar2	0.00348077479040185	0.00901791599256996	0.00348077479040185	0.00901791599256996	0.00348077479040185	0.00901791599256996
Closure	66	ochiai	0.00348077479040185	0.00901791599256996	0.00348077479040185	0.00901791599256996	0.00348077479040185	0.00901791599256996
Closure	66	opt2	0.00230124313385372	0.00596201090538678	0.00230124313385372	0.00596201090538678	0.00230124313385372	0.00596201090538678
Closure	66	tarantula	0.00379300375831165	0.00982683204505962	0.00379300375831165	0.00982683204505962	0.00379300375831165	0.00982683204505962
Closure	67	barinel	0.00269883680133862	0.00761357827302292	0.00270654776362816	0.00763533135380298	0.00270654776362816	0.00763533135380298
Closure	67	dstar2	0.00269883680133862	0.00761357827302292	0.00270654776362816	0.00763533135380298	0.00270654776362816	0.00763533135380298
Closure	67	ochiai	0.00269883680133862	0.00761357827302292	0.00270654776362816	0.00763533135380298	0.00270654776362816	0.00763533135380298
Closure	67	opt2	0.00269883680133862	0.00761357827302292	0.00270654776362816	0.00763533135380298	0.00270654776362816	0.00763533135380298
Closure	67	tarantula	0.00269883680133862	0.00761357827302292	0.00270654776362816	0.00763533135380298	0.00270654776362816	0.00763533135380298
Closure	68	barinel	3.47057530569984e-05	0.000265604249667995	0.000509017711502643	0.00389552899513059	0.00088499670295346	0.00677290836653386
Closure	68	dstar2	3.47057530569984e-05	0.000265604249667995	0.000509017711502643	0.00389552899513059	0.00088499670295346	0.00677290836653386
Closure	68	ochiai	3.47057530569984e-05	0.000265604249667995	0.000509017711502643	0.00389552899513059	0.00088499670295346	0.00677290836653386
Closure	68	opt2	3.47057530569984e-05	0.000265604249667995	0.000509017711502643	0.00389552899513059	0.00088499670295346	0.00677290836653386
Closure	68	tarantula	3.47057530569984e-05	0.000265604249667995	0.000509017711502643	0.00389552899513059	0.00088499670295346	0.00677290836653386
Closure	69	barinel	0.00466459265769985	0.0119449544907106	0.00468965038685279	0.0120091216016111	0.00468965038685279	0.0120091216016111
Closure	69	dstar2	0.00259443872614215	0.00664376394400679	0.00261949645529508	0.0067079310549073	0.00261949645529508	0.0067079310549073
Closure	69	ochiai	0.00259443872614215	0.00664376394400679	0.00261949645529508	0.0067079310549073	0.00261949645529508	0.0067079310549073
Closure	69	opt2	0.000131071198646112	0.000335643349325752	0.000156128927799045	0.000399810460226263	0.000156128927799045	0.000399810460226263
Closure	69	tarantula	0.00466459265769985	0.0119449544907106	0.00468965038685279	0.0120091216016111	0.00468965038685279	0.0120091216016111
Closure	70	barinel	0.00673435918908545	0.0168055031492178	0.00673435918908545	0.0168055031492178	0.00673435918908545	0.0168055031492178
Closure	70	dstar2	0.00501296858462147	0.0125097959539082	0.00501296858462147	0.0125097959539082	0.00501296858462147	0.0125097959539082
Closure	70	ochiai	0.00501296858462147	0.0125097959539082	0.00501296858462147	0.0125097959539082	0.00501296858462147	0.0125097959539082
Closure	70	opt2	0.00177954569245263	0.00444083243839433	0.00177954569245263	0.00444083243839433	0.00177954569245263	0.00444083243839433
Closure	70	tarantula	0.00673435918908545	0.0168055031492178	0.00673435918908545	0.0168055031492178	0.00673435918908545	0.0168055031492178
Closure	71	barinel	0.000876508374857417	0.00215250339093	0.000876508374857417	0.00215250339093	0.000876508374857417	0.00215250339093
Closure	71	dstar2	0.000840487482739989	0.00206404434746712	0.000840487482739989	0.00206404434746712	0.000840487482739989	0.00206404434746712
Closure	71	ochiai	0.000840487482739989	0.00206404434746712	0.000840487482739989	0.00206404434746712	0.000840487482739989	0.00206404434746712
Closure	71	opt2	0.000612355165996278	0.0015038037388689	0.000612355165996278	0.0015038037388689	0.000612355165996278	0.0015038037388689
Closure	71	tarantula	0.000876508374857417	0.00215250339093	0.000876508374857417	0.00215250339093	0.000876508374857417	0.00215250339093
Closure	72	barinel	0.00305776243027215	0.00760213730375529	0.0705579435415711	0.175419505898598	0.137886068918886	0.342809113559271
Closure	72	dstar2	0.00305776243027215	0.00760213730375529	0.0705579435415711	0.175419505898598	0.137886068918886	0.342809113559271
Closure	72	ochiai	0.00305776243027215	0.00760213730375529	0.0705579435415711	0.175419505898598	0.137886068918886	0.342809113559271
Closure	72	opt2	0.00305776243027215	0.00760213730375529	0.0817958996401922	0.203359049019902	0.160361981116129	0.398688199801879
Closure	72	tarantula	0.00305776243027215	0.00760213730375529	0.0705579435415711	0.175419505898598	0.137886068918886	0.342809113559271
Closure	73	barinel	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349
Closure	73	dstar2	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349
Closure	73	ochiai	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349
Closure	73	opt2	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349
Closure	73	tarantula	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349	0.000257173298063852	0.00085216897293349
Closure	74	barinel	0.00244248442607784	0.00646298472385429	0.00249182754579658	0.00659355007181094	0.29448590637143	0.779230317273796
Closure	74	dstar2	0.000485207343900985	0.00128389258824041	0.000505766977117128	0.00133829481655569	0.29448590637143	0.779230317273796
Closure	74	ochiai	0.000941631201299369	0.00249162205683945	0.000962190834515512	0.00254602428515472	0.29448590637143	0.779230317273796
Closure	74	opt2	0.000115133946010403	0.000304652478565522	0.000135693579226547	0.000359054706880794	0.29448590637143	0.779230317273796
Closure	74	tarantula	0.00238491745307264	0.00631065848457153	0.00240547708628878	0.0063650607128868	0.29448590637143	0.779230317273796
Closure	75	barinel	8.04883787163961e-05	0.000217894136971607	0.000421016134824226	0.0011397539472361	0.000421016134824226	0.0011397539472361
Closure	75	dstar2	8.04883787163961e-05	0.000217894136971607	0.000421016134824226	0.0011397539472361	0.000421016134824226	0.0011397539472361
Closure	75	ochiai	8.04883787163961e-05	0.000217894136971607	0.000421016134824226	0.0011397539472361	0.000421016134824226	0.0011397539472361
Closure	75	opt2	8.04883787163961e-05	0.000217894136971607	0.000421016134824226	0.0011397539472361	0.000421016134824226	0.0011397539472361
Closure	75	tarantula	8.04883787163961e-05	0.000217894136971607	0.000421016134824226	0.0011397539472361	0.000421016134824226	0.0011397539472361
Closure	76	barinel	0.00166077427309672	0.0044004400440044	0.00208225865301141	0.00551721838850552	0.293548143581485	0.777794446111278
Closure	76	dstar2	0.00152237641700532	0.00403373670700403	0.00172368238950189	0.00456712337900457	0.293548143581485	0.777794446111278
Closure	76	ochiai	0.00154753966356739	0.0041004100410041	0.00187466186887432	0.00496716338300497	0.293548143581485	0.777794446111278
Closure	76	opt2	0.00103169310904493	0.00273360669400273	0.00122041745826046	0.00323365669900323	0.293548143581485	0.777794446111278
Closure	76	tarantula	0.00166077427309672	0.0044004400440044	0.00208225865301141	0.00551721838850552	0.293548143581485	0.777794446111278
Closure	77	barinel	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013
Closure	77	dstar2	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013
Closure	77	ochiai	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013
Closure	77	opt2	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013
Closure	77	tarantula	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013	0.000258072638005917	0.000837657826993013
Closure	78	barinel	1.88831260385719e-05	5.07665752868311e-05	0.0610522936703762	0.164136798998206	0.122085704214714	0.328222831421126
Closure	78	dstar2	1.88831260385719e-05	5.07665752868311e-05	0.0610522936703762	0.164136798998206	0.122085704214714	0.328222831421126
Closure	78	ochiai	1.88831260385719e-05	5.07665752868311e-05	0.0610522936703762	0.164136798998206	0.122085704214714	0.328222831421126
Closure	78	opt2	1.88831260385719e-05	5.07665752868311e-05	0.0413194269600685	0.111085727823468	0.0826199707940984	0.222120689071649
Closure	78	tarantula	1.88831260385719e-05	5.07665752868311e-05	0.0610522936703762	0.164136798998206	0.122085704214714	0.328222831421126
Closure	79	barinel	0.0005652648940972	0.00149852942821038	0.0174957921512548	0.046381722414198	0.0343588250926992	0.0910859865132351
Closure	79	dstar2	0.000527299341508582	0.00139788192930072	0.0177140940786393	0.0469604455329285	0.0348397220921551	0.0923608548327574
Closure	79	ochiai	0.000527299341508582	0.00139788192930072	0.0177140940786393	0.0469604455329285	0.0348397220921551	0.0923608548327574
Closure	79	opt2	0.0292166019143075	0.0774538419386945	0.0320587453650388	0.0849884255376254	0.0348397220921551	0.0923608548327574
Closure	79	tarantula	0.0005652648940972	0.00149852942821038	0.0174957921512548	0.046381722414198	0.0343588250926992	0.0910859865132351
Closure	80	barinel	0.000341867355466079	0.00119279024562644	0.000981285927726709	0.00342374977911292	0.00162070449998734	0.0056547093125994
Closure	80	dstar2	0.000379852617184532	0.00132532249514048	0.00106991820506977	0.0037329916946457	0.001759983792955	0.00614066089415091
Closure	80	ochiai	0.000379852617184532	0.00132532249514048	0.00106991820506977	0.0037329916946457	0.001759983792955	0.00614066089415091
Closure	80	opt2	0.0178910582693915	0.0624226895211168	0.0184988224568867	0.0645432055133416	0.019106586644382	0.0666637215055663
Closure	80	tarantula	0.000341867355466079	0.00119279024562644	0.000981285927726709	0.00342374977911292	0.00162070449998734	0.0056547093125994
Closure	81	barinel	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793
Closure	81	dstar2	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793
Closure	81	ochiai	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793
Closure	81	opt2	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793
Closure	81	tarantula	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793	0.000260691531976042	0.00220905172413793
Closure	82	barinel	0.0358905165767155	0.0886835587730996	0.0358905165767155	0.0886835587730996	0.0358905165767155	0.0886835587730996
Closure	82	dstar2	0.00980467746080699	0.0242268368578142	0.00980467746080699	0.0242268368578142	0.00980467746080699	0.0242268368578142
Closure	82	ochiai	0.00980467746080699	0.0242268368578142	0.00980467746080699	0.0242268368578142	0.00980467746080699	0.0242268368578142
Closure	82	opt2	0.00494731431508609	0.0122245507080714	0.0049473143150861	0.0122245507080714	0.0049473143150861	0.0122245507080714
Closure	82	tarantula	0.0358905165767155	0.0886835587730996	0.0358905165767155	0.0886835587730996	0.0358905165767155	0.0886835587730996
Closure	83	barinel	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852
Closure	83	dstar2	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852
Closure	83	ochiai	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852
Closure	83	opt2	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852
Closure	83	tarantula	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852	0.000129315918789603	0.00023268259766852
Closure	84	barinel	0.000471408429993686	0.00392199194012666	0.0389820172820925	0.324319948186528	0.0918013856812933	0.763762953367876
Closure	84	dstar2	0.000471408429993686	0.00392199194012666	0.0389820172820925	0.324319948186528	0.0918013856812933	0.763762953367876
Closure	84	ochiai	0.000471408429993686	0.00392199194012666	0.0389820172820925	0.324319948186528	0.0918013856812933	0.763762953367876
Closure	84	opt2	0.000471408429993686	0.00392199194012666	0.0541168227936788	0.450237478411054	0.0918013856812933	0.763762953367876
Closure	84	tarantula	0.000471408429993686	0.00392199194012666	0.0389820172820925	0.324319948186528	0.0918013856812933	0.763762953367876
Closure	85	barinel	0.00231186431860157	0.00642531810294968	0.00451317535051895	0.0125433776749566	0.120711182790105	0.33549016772701
Closure	85	dstar2	0.00225658767525948	0.00627168883747831	0.00328408292797128	0.00912738577212261	0.120711182790105	0.33549016772701
Closure	85	ochiai	0.00225658767525948	0.00627168883747831	0.00334261113856879	0.00929005205320995	0.120711182790105	0.33549016772701
Closure	85	opt2	0.00113804853939599	0.00316295546558704	0.00208100304346695	0.00578368999421631	0.141469188148688	0.393182475419318
Closure	85	tarantula	0.00231186431860157	0.00642531810294968	0.00451317535051895	0.0125433776749566	0.120711182790105	0.33549016772701
Closure	86	barinel	0.00020950360739024	0.000451161741484322	0.00020950360739024	0.000451161741484322	0.00020950360739024	0.000451161741484322
Closure	86	dstar2	2.618795092378e-05	5.63952176855403e-05	2.618795092378e-05	5.63952176855403e-05	2.618795092378e-05	5.63952176855403e-05
Closure	86	ochiai	2.618795092378e-05	5.63952176855403e-05	2.618795092378e-05	5.63952176855403e-05	2.618795092378e-05	5.63952176855403e-05
Closure	86	opt2	1.309397546189e-05	2.81976088427701e-05	1.309397546189e-05	2.81976088427701e-05	1.309397546189e-05	2.81976088427701e-05
Closure	86	tarantula	0.00020950360739024	0.000451161741484322	0.00020950360739024	0.000451161741484322	0.00020950360739024	0.000451161741484322
Closure	87	barinel	0.00216779426933096	0.00614028572135978	0.00218309120469922	0.00618361435044195	0.00218309120469922	0.00618361435044195
Closure	87	dstar2	0.00216779426933096	0.00614028572135978	0.00218309120469922	0.00618361435044195	0.00218309120469922	0.00618361435044195
Closure	87	ochiai	0.00216779426933096	0.00614028572135978	0.00218309120469922	0.00618361435044195	0.00218309120469922	0.00618361435044195
Closure	87	opt2	0.00216779426933096	0.00614028572135978	0.00218309120469922	0.00618361435044195	0.00218309120469922	0.00618361435044195
Closure	87	tarantula	0.00216779426933096	0.00614028572135978	0.00218309120469922	0.00618361435044195	0.00218309120469922	0.00618361435044195
Closure	88	barinel	0.00285302026628189	0.00488489612577204	0.00285302026628189	0.00488489612577204	0.00285302026628189	0.00488489612577204
Closure	88	dstar2	0.000937889420869679	0.00160583941605839	0.000937889420869679	0.00160583941605839	0.000937889420869679	0.00160583941605839
Closure	88	ochiai	0.000937889420869679	0.00160583941605839	0.000937889420869679	0.00160583941605839	0.000937889420869679	0.00160583941605839
Closure	88	opt2	0.000937889420869679	0.00160583941605839	0.000937889420869679	0.00160583941605839	0.000937889420869679	0.00160583941605839
Closure	88	tarantula	0.00285302026628189	0.00488489612577204	0.00285302026628189	0.00488489612577204	0.00285302026628189	0.00488489612577204
Closure	89	barinel	0.00220057002717571	0.00513931888544892	0.00290978988533174	0.00679566563467492	0.00358586862862067	0.00837461300309597
Closure	89	dstar2	0.00227348047988334	0.00530959752321981	0.00598528534499901	0.0139783281733746	0.00969709021011467	0.0226470588235294
Closure	89	ochiai	0.00233976270961755	0.00546439628482972	0.00589911844634454	0.0137770897832817	0.00945847418307152	0.0220897832817337
Closure	89	opt2	0.00190229999337178	0.00444272445820433	0.0258898389341817	0.0604643962848297	0.0498773778749917	0.116486068111455
Closure	89	tarantula	0.00220057002717571	0.00513931888544892	0.00290978988533174	0.00679566563467492	0.00358586862862067	0.00837461300309597
Closure	90	barinel	0.000298586689668901	0.000721361931326344	0.0153772145179484	0.0371501394633067	0.0304558423462279	0.0735789169952871
Closure	90	dstar2	0.000298586689668901	0.000721361931326344	0.0153772145179484	0.0371501394633067	0.0304558423462279	0.0735789169952871
Closure	90	ochiai	0.000298586689668901	0.000721361931326344	0.0153772145179484	0.0371501394633067	0.0304558423462279	0.0735789169952871
Closure	90	opt2	0.000298586689668901	0.000721361931326344	0.0152046977639175	0.0367333525696515	0.030110808838166	0.0727453432079767
Closure	90	tarantula	0.000298586689668901	0.000721361931326344	0.0153772145179484	0.0371501394633067	0.0304558423462279	0.0735789169952871
Closure	91	barinel	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346
Closure	91	dstar2	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346
Closure	91	ochiai	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346
Closure	91	opt2	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346
Closure	91	tarantula	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346	0.00424494459649775	0.0113029327484346
Closure	92	barinel	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579
Closure	92	dstar2	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579
Closure	92	ochiai	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579
Closure	92	opt2	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579
Closure	92	tarantula	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579	0.00123029859679457	0.0036655438874579
Closure	93	barinel	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492
Closure	93	dstar2	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492
Closure	93	ochiai	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492
Closure	93	opt2	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492
Closure	93	tarantula	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492	0.00123154349012768	0.00367063492063492
Closure	94	barinel	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05
Closure	94	dstar2	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05
Closure	94	ochiai	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05
Closure	94	opt2	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05
Closure	94	tarantula	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05	1.33402702738757e-05	3.63292886725278e-05
Closure	95	barinel	0.0279409899818236	0.0589915216421241	0.0279621253751532	0.0590361445783133	0.0279621253751532	0.0590361445783133
Closure	95	dstar2	0.0261092558932522	0.0551242005057266	0.0261303912865818	0.0551688234419158	0.0261303912865818	0.0551688234419158
Closure	95	ochiai	0.0261092558932522	0.0551242005057266	0.0261303912865818	0.0551688234419158	0.0261303912865818	0.0551688234419158
Closure	95	opt2	0.0189654929478238	0.0400416480737766	0.0189866283411534	0.0400862710099658	0.0189866283411534	0.0400862710099658
Closure	95	tarantula	0.0279409899818236	0.0589915216421241	0.0279621253751532	0.0590361445783133	0.0279621253751532	0.0590361445783133
Closure	96	barinel	0.000325069960708935	0.0007595271118156	0.00035333691381406	0.000825572947625652	0.00196455324080617	0.00459018558879863
Closure	96	dstar2	0.000325069960708935	0.0007595271118156	0.00035333691381406	0.000825572947625652	0.00196455324080617	0.00459018558879863
Closure	96	ochiai	0.000325069960708935	0.0007595271118156	0.00035333691381406	0.000825572947625652	0.00196455324080617	0.00459018558879863
Closure	96	opt2	0.000325069960708935	0.0007595271118156	0.00035333691381406	0.000825572947625652	0.00196455324080617	0.00459018558879863
Closure	96	tarantula	0.000325069960708935	0.0007595271118156	0.00035333691381406	0.000825572947625652	0.00196455324080617	0.00459018558879863
Closure	97	barinel	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126
Closure	97	dstar2	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126
Closure	97	ochiai	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126
Closure	97	opt2	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126
Closure	97	tarantula	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126	0.00024368630926008	0.000660422670509126
Closure	98	barinel	0.00712962823543583	0.0167943534085266	0.330838841793022	0.779314747818685	0.330838841793022	0.779314747818685
Closure	98	dstar2	0.00712962823543583	0.0167943534085266	0.330838841793022	0.779314747818685	0.330838841793022	0.779314747818685
Closure	98	ochiai	0.00712962823543583	0.0167943534085266	0.330838841793022	0.779314747818685	0.330838841793022	0.779314747818685
